No,address,단지코드,법정동코드,건물명
384,강원도 원주시 문막읍 동화리,A22080105,4213025022,신원아침도시
385,강원도 원주시 반곡동 ,A10025722,4213011700,LH센트럴파크
386,강원도 원주시 반곡동 ,A10025840,4213011700,반곡 이편한세상
387,강원도 원주시 반곡동 ,A22017001,4213011700,반곡동 벽산블루밍아파트
388,강원도 원주시 반곡동 ,A22017002,4213011700,반곡아이파크
389,강원도 원주시 반곡동 ,A22078802,4213011700,반곡퍼스트힐
390,강원도 원주시 반곡동 ,A10027046,4213011700,원주모아엘가에듀퍼스트
391,강원도 원주시 반곡동 ,A10027759,4213011700,원주혁신1단지부영아파트
392,강원도 원주시 반곡동 ,A10027895,4213011700,원주혁신8단지 부영아파트
393,강원도 원주시 반곡동 ,A10025220,4213011700,중흥S클래스
394,강원도 원주시 반곡동 ,A10027324,4213011700,중흥에스클래스프라디움 아파트
395,강원도 원주시 반곡동 ,A10027745,4213011700,푸른숨 LH10단지아파트
396,강원도 원주시 반곡동 ,A10027980,4213011700,푸른숨LH3단지
397,강원도 원주시 반곡동 ,A10027165,4213011700,푸른숨LH9단지
398,강원도 원주시 반곡동 ,A22078801,4213011700,푸른숨휴브레스
399,강원도 원주시 반곡동 ,A10027983,4213011700,힐데스하임 5단지
400,강원도 원주시 봉산동 ,A22095001,4213011300,동신아파트
401,강원도 원주시 봉산동 ,A22095002,4213011300,배말타운아파트
402,강원도 원주시 봉산동 ,A22095003,4213011300,삼익세라믹아파트
403,강원도 원주시 소초면 교항리,A22083101,4213031026,공군부대
404,강원도 원주시 소초면 장양리,A22083302,4213031023,영진1차아파트
405,강원도 원주시 소초면 장양리,A22083001,4213031023,영진4차아파트
406,강원도 원주시 우산동 ,A10023564,4213011100,동보렉스1차아파트
407,강원도 원주시 우산동 ,A10025601,4213011100,동보렉스2차아파트
408,강원도 원주시 우산동 ,A22095304,4213011100,우산덕원아파트
409,강원도 원주시 우산동 ,A22073602,4213011100,우산동신일유토빌아파트
410,강원도 원주시 우산동 ,A22095303,4213011100,우산삼호아파트
411,강원도 원주시 우산동 ,A22073601,4213011100,한라비발디
412,강원도 원주시 우산동 ,A22073603,4213011100,한라비발디2차
413,강원도 원주시 원동 ,A22006005,4213010300,원동주공아파트
414,강원도 원주시 원동 ,A22006003,4213010300,원동진로아파트
415,강원도 원주시 원동 ,A22006001,4213010300,원동현진아파트
416,강원도 원주시 원동 ,A22006002,4213010300,한주아파트
417,강원도 원주시 일산동 ,A22095704,4213010800,국제아파트
418,강원도 원주시 일산동 ,A10025515,4213010800,두진하트리움시티아파트
419,강원도 원주시 일산동 ,A22095701,4213010800,신진빌리지
420,강원도 원주시 일산동 ,A22095803,4213010800,우보삼성아파트
421,강원도 원주시 일산동 ,A22095802,4213010800,원흥2차아파트
422,강원도 원주시 지정면 가곡리,A10026089,4213033023,롯데캐슬 더퍼스트 2차 아파트
423,강원도 원주시 지정면 가곡리,A10025117,4213033023,롯데캐슬골드파크1차아파트
424,강원도 원주시 지정면 가곡리,A10025119,4213033023,롯데캐슬골드파크2차아파트
425,강원도 원주시 지정면 가곡리,A10026200,4213033023,롯데캐슬더퍼스트1차아파트
426,강원도 원주시 지정면 가곡리,A10025107,4213033023,반도유보라아이비파크1단지아파트
427,강원도 원주시 지정면 가곡리,A10025048,4213033023,반도유보라아이비파크2단지
428,강원도 원주시 지정면 가곡리,A10025528,4213033023,원주기업도시 2차 호반베르디움
429,강원도 원주시 지정면 가곡리,A10026064,4213033023,원주기업도시 8단지 호반베르디움
430,강원도 원주시 지정면 가곡리,A10025843,4213033023,원주기업도시 라온프라이빗아파트
431,강원도 원주시 지정면 가곡리,A10025725,4213033023,원주기업도시 이지더원1차
432,강원도 원주시 지정면 가곡리,A10024773,4213033023,이지더원 더그레이스아파트
433,강원도 원주시 지정면 가곡리,A10025548,4213033023,호반베르디움 더 리버아파트
434,강원도 원주시 태장동 ,A22012003,4213011200,금광포란재아파트
435,강원도 원주시 태장동 ,A10025931,4213011200,뉴스테이아파트
436,강원도 원주시 태장동 ,A22096117,4213011200,대흥2차아파트
437,강원도 원주시 태장동 ,A22095916,4213011200,동보78차아파트
438,강원도 원주시 태장동 ,A22012001,4213011200,두진백로아파트
439,강원도 원주시 태장동 ,A22012213,4213011200,백운3차아파트
440,강원도 원주시 태장동 ,A22073502,4213011200,북원상가아파트
441,강원도 원주시 태장동 ,A22096011,4213011200,삼정백조아파트
442,강원도 원주시 태장동 ,A22012208,4213011200,상록프라자아파트
443,강원도 원주시 태장동 ,A22075702,4213011200,성호1차아파트
444,강원도 원주시 태장동 ,A22075704,4213011200,성호2차샤인힐즈아파트
445,강원도 원주시 태장동 ,A22096106,4213011200,영진2차아파트관리사무소
446,강원도 원주시 태장동 ,A22012209,4213011200,요진보네르카운티2차
447,강원도 원주시 태장동 ,A22012201,4213011200,우성1차
448,강원도 원주시 태장동 ,A10024009,4213011200,원주 태장LH행복주택7단지
449,강원도 원주시 태장동 ,A10024862,4213011200,원주태장LH천년나무6단지아파트
450,강원도 원주시 태장동 ,A10025344,4213011200,이안원주어반파크
451,강원도 원주시 태장동 ,A22073501,4213011200,정암아파트
452,강원도 원주시 태장동 ,A22096002,4213011200,진우아파트
453,강원도 원주시 태장동 ,A22096007,4213011200,태봉우성2차아파트
454,강원도 원주시 태장동 ,A10025847,4213011200,태장 e편한세상아파트
455,강원도 원주시 태장동 ,A22075804,4213011200,태장1주공아파트
456,강원도 원주시 태장동 ,A22075812,4213011200,태장2주공아파트
457,강원도 원주시 태장동 ,A22075810,4213011200,태장3주공아파트
458,강원도 원주시 태장동 ,A10026593,4213011200,태장LH5단지아파트
459,강원도 원주시 태장동 ,A22012002,4213011200,태장주공4단지
460,강원도 원주시 태장동 ,A22075703,4213011200,태장현대아파트
461,강원도 원주시 태장동 ,A22012101,4213011200,흥화브라운빌아파트
462,강원도 원주시 판부면 서곡리,A22075001,4213038022,거장2차아파트
463,강원도 원주시 판부면 서곡리,A10026395,4213038022,남원주코아루미소지움
464,강원도 원주시 판부면 서곡리,A22091201,4213038022,원주더샵아파트
465,강원도 원주시 학성동 ,A22096303,4213010900,삼천리1차아파트
466,강원도 원주시 학성동 ,A22096301,4213010900,삼천리2차아파트
467,강원도 원주시 학성동 ,A22096302,4213010900,삼천리3차아파트
468,강원도 원주시 학성동 ,A22089801,4213010900,영진로얄타운
469,강원도 원주시 행구동 ,A22016003,4213011400,건영아파트
470,강원도 원주시 행구동 ,A22016001,4213011400,금강아미움
471,강원도 원주시 행구동 ,A10023804,4213011400,원주 행구동 골드클래스아파트
472,강원도 원주시 행구동 ,A22016002,4213011400,행구현대아파트
473,강원도 원주시 행구동 ,A22079701,4213011400,효성백년가약
474,강원도 원주시 흥업면 매지리,A22084204,4213037022,매지청솔
475,강원도 원주시 흥업면 매지리,A22084003,4213037022,매지현대
476,강원도 원주시 흥업면 사제리,A22084001,4213037023,거장임대
477,강원도 원주시 흥업면 흥업리,A22084402,4213037021,경동아파트
478,강원도 원주시 흥업면 흥업리,A22084101,4213037021,남원주두산위브
479,강원도 원주시 흥업면 흥업리,A10024116,4213037021,스타클래스NHF
480,강원도 원주시 흥업면 흥업리,A10027353,4213037021,원주흥업LH천년나무2단지아파트
481,강원도 인제군 인제읍 남북리,A10024991,4281025022,라온프라이빗 아파트
482,강원도 인제군 인제읍 상동리,A25280601,4281025021,내설악아파트
483,강원도 인제군 인제읍 합강리,A10024690,4281025023,인제 양우내안애 아파트
484,강원도 정선군 고한읍 고한리,A23381101,4277025321,고한주공아파트
485,강원도 정선군 고한읍 고한리,A10025074,4277025321,고한행복주택아파트
486,강원도 정선군 고한읍 고한리,A10025797,4277025321,정선고한파인앤유아파트
487,강원도 정선군 남면 무릉리,A23383001,4277032022,정선무릉주공아파트
488,강원도 정선군 남면 문곡리,A23383101,4277032021,정선수려안
489,강원도 정선군 사북읍 사북리,A23390401,4277025622,사북선명1차
490,강원도 정선군 사북읍 사북리,A23390001,4277025622,소라파크
491,강원도 정선군 사북읍 사북리,A23390302,4277025622,정선사북주공
492,강원도 정선군 사북읍 사북리,A23390403,4277025622,정선산수빌
493,강원도 정선군 정선읍 봉양리,A23380101,4277025021,봉양주공아파트
494,강원도 정선군 정선읍 북실리,A23380703,4277025022,미소빌
495,강원도 정선군 정선읍 북실리,A23380001,4277025022,정선현대아파트
496,강원도 철원군 갈말읍 군탄리,A26980001,4278025624,철원갈말유명아파트
497,강원도 철원군 갈말읍 군탄리,A10027767,4278025624,철원석미모닝파크
498,강원도 철원군 갈말읍 지포리,A10023698,4278025622,리치먼드힐철원아파트
499,강원도 철원군 갈말읍 지포리,A26980101,4278025622,철원명품ESA아파트
500,강원도 철원군 갈말읍 지포리,A10024515,4278025622,철원모닝파크포레스트
501,강원도 철원군 동송읍 이평리,A26981901,4278025921,동송개나리아파트
502,강원도 철원군 동송읍 이평리,A48786802,4278025921,동송금강아미움
503,강원도 철원군 동송읍 이평리,A10027979,4278025921,동송아너스빌 아파트
504,강원도 철원군 동송읍 이평리,A48786803,4278025921,동송유명아파트
505,강원도 철원군 동송읍 이평리,A48786801,4278025921,철원동송주공
506,강원도 철원군 철원읍 화지리,A26982101,4278025021,철원산호그린빌
507,강원도 철원군 철원읍 화지리,A10025239,4278025021,철원석미모닝파크2차아파트
508,강원도 춘천시 근화동 ,A20093103,4211011700,신성근화미소지움
509,강원도 춘천시 근화동 ,A20093101,4211011700,청와아파트
510,강원도 춘천시 동내면 거두리,A20077103,4211039021,거두부영 1~2단지
511,강원도 춘천시 동내면 거두리,A20088105,4211039021,거두부영3차
512,강원도 춘천시 동내면 거두리,A20088104,4211039021,거두주공임대
513,강원도 춘천시 동내면 거두리,A20088103,4211039021,초록지붕아파트
514,강원도 춘천시 동내면 거두리,A10026459,4211039021,춘천 거두2 행복주택
515,강원도 춘천시 동내면 거두리,A10027702,4211039021,춘천거두 호반베르디움 에코아파트
516,강원도 춘천시 동내면 거두리,A20077102,4211039021,현대성우오스타아파트
517,강원도 춘천시 동내면 거두리,A20077101,4211039021,호반베르디움아파트
518,강원도 춘천시 동내면 신촌리,A20088102,4211039022,신촌산수빌아파트
519,강원도 춘천시 동내면 학곡리,A20088201,4211039025,신아3차아파트
520,강원도 춘천시 동면 만천리,A20078203,4211031022,kcc스위첸아파트
521,강원도 춘천시 동면 만천리,A20085201,4211031022,대동다숲
522,강원도 춘천시 동면 만천리,A20078202,4211031022,만천LH아파트
523,강원도 춘천시 동면 만천리,A20078201,4211031022,한일유앤아이
524,강원도 춘천시 동면 장학리,A20078204,4211031023,아이파크
525,강원도 춘천시 동면 장학리,A20078205,4211031023,장학LH1단지
526,강원도 춘천시 동면 장학리,A20078206,4211031023,장학LH해온채
527,강원도 춘천시 동면 장학리,A10027896,4211031023,춘천 장학 부영 사랑으로 아파트
528,강원도 춘천시 동면 장학리,A20085202,4211031023,춘천두산위브아파트
529,강원도 춘천시 사농동 ,A20071305,4211011900,뉴시티코아루
530,강원도 춘천시 사농동 ,A20014001,4211011900,사농현대아파트
531,강원도 춘천시 사농동 ,A20071303,4211011900,춘천롯데캐슬더퍼스트아파트1단지
532,강원도 춘천시 사농동 ,A20071304,4211011900,춘천롯데캐슬더퍼스트아파트2단지
533,강원도 춘천시 삼천동 ,A10024650,4211012500,춘천파크자이 아파트
534,강원도 춘천시 석사동 ,A20093613,4211012400,그랜드아파트
535,강원도 춘천시 석사동 ,A20093302,4211012400,삼익1차아파트
536,강원도 춘천시 석사동 ,A20093304,4211012400,삼익2차아파트
537,강원도 춘천시 석사동 ,A20093611,4211012400,석사3지구 부영아파트
538,강원도 춘천시 석사동 ,A20093307,4211012400,석사극동아파트
539,강원도 춘천시 석사동 ,A20093615,4211012400,석사대우아파트
540,강원도 춘천시 석사동 ,A20093610,4211012400,석사두산아파트
541,강원도 춘천시 석사동 ,A20093606,4211012400,석사아파트
542,강원도 춘천시 석사동 ,A20093617,4211012400,석사현대아파트
543,강원도 춘천시 석사동 ,A20097203,4211012400,신도브래뉴아파트
544,강원도 춘천시 석사동 ,A20093301,4211012400,신우아파트
545,강원도 춘천시 석사동 ,A20093612,4211012400,진흥
546,강원도 춘천시 석사동 ,A20093608,4211012400,청구아파트
547,강원도 춘천시 석사동 ,A20093609,4211012400,퇴계주공3차아파트
548,강원도 춘천시 석사동 ,A20093618,4211012400,퇴계주공4차아파트
549,강원도 춘천시 석사동 ,A20018016,4211012400,현진에버빌1차아파트
550,강원도 춘천시 석사동 ,A20018014,4211012400,현진에버빌2차아파트
551,강원도 춘천시 석사동 ,A20093619,4211012400,휴먼타운
552,강원도 춘천시 소양로2가 ,A20011202,4211011400,e편한세상춘천
553,강원도 춘천시 소양로2가 ,A20011201,4211011400,소양현대아파트
